109 1:18,2:5,3:1,4:3,5:3,6:5,7:3,8:13,9:14,10:3,11:1,12:7,14:2,17:1,20:1,23:1,25:4,26:3,28:11,29:9,30:1,31:5,32:2,34:1,37:2,39:2,40:2,44:2,46:4,54:9,56:1,58:1,59:1,60:10,62:1,65:1,68:1,70:1,72:2,75:1,78:3,83:1,84:3,86:4,88:3,93:1,94:5,100:2,103:2,106:1,110:3,116:1,120:5,123:2,124:1,125:1,126:2,127:1,132:1,134:6,136:1,138:3,141:2,142:1,149:2,160:1,164:2,171:1,187:3,194:1,201:7,202:2,210:3,219:1,237:1,238:1,251:3,254:2,262:1,271:1,300:1,320:1,356:2,375:1,426:2,439:1,453:6,483:2,510:1,534:1,552:2,576:1,595:1,677:3,711:2,782:1,809:2,845:1,1015:2,1095:1,1208:2,1262:2,1412:2,1446:2,1713:1,1826:1,2550:2,3381:2,3947:1
109 6:1,38:5,42:62,47:60,70:50,77:1,90:2,102:1,112:1,114:6,117:2,177:20,179:2,181:2,198:1,217:1,243:30,273:54,309:1,351:1,359:1,383:6,389:1,397:11,401:4,408:1,425:1,429:1,457:4,483:1,496:2,543:4,664:1,665:2,691:1,702:1,716:1,722:2,886:1,887:1,889:1,895:4,931:1,943:1,986:4,1011:4,1023:1,1030:1,1038:4,1063:1,1066:1,1128:2,1213:1,1275:2,1327:1,1339:1,1377:1,1384:2,1441:1,1608:1,1629:1,1669:1,1717:3,1733:1,1743:2,1789:1,1864:2,1877:1,1971:2,2082:1,2376:1,2446:1,2447:1,2448:1,2525:1,2617:1,2739:1,2760:1,2844:1,2932:1,2934:1,2958:48,2970:4,3023:1,3053:1,3407:1,3527:1,3548:4,3607:1,3621:1,3627:1,3739:2,3880:1,4055:1,4104:1,4109:1,4131:1,4134:1,4181:1,4223:4,4371:1,4390:52,4557:1,4647:1,4704:1,4872:1,4900:4,4923:4,4929:1
153 1:44,2:34,3:19,4:42,5:16,6:15,7:5,8:17,9:9,10:2,11:27,12:4,13:1,14:7,15:4,16:18,17:2,18:6,19:4,21:2,22:11,23:1,24:1,25:1,26:4,28:7,29:11,31:1,32:3,33:5,34:1,35:1,36:2,39:1,40:2,43:2,44:3,45:8,49:4,50:2,51:8,52:12,55:3,56:4,57:1,66:5,67:4,78:1,83:8,89:1,91:1,94:1,96:5,98:2,110:8,116:1,118:2,122:3,124:1,125:1,129:1,130:3,133:1,138:1,141:2,147:1,149:1,155:32,170:10,174:11,175:1,185:1,186:1,191:1,199:3,207:1,223:1,239:1,240:1,247:1,260:1,261:2,281:3,289:1,291:1,303:2,304:16,324:9,335:9,336:1,340:1,377:1,384:2,406:1,409:1,425:1,431:9,455:22,470:1,480:4,499:1,503:2,578:1,587:1,599:1,615:2,634:1,638:1,642:1,701:8,717:1,742:4,752:1,755:1,772:1,777:1,789:1,790:1,855:8,868:1,890:1,912:1,971:1,989:1,997:1,1038:1,1067:4,1117:1,1181:1,1232:1,1276:1,1323:1,1419:2,1460:2,1693:1,1719:1,1758:19,1835:2,2100:1,2321:1,2365:1,2382:14,2543:1,2560:1,2642:1,2935:2,2940:1,3023:1,3159:1,3970:1,4111:28,4534:1,4981:1
82 1:4,2:2,3:3,4:9,5:7,6:5,7:3,9:3,10:1,11:8,13:4,16:2,17:1,18:4,19:3,20:2,21:1,22:1,23:2,24:2,26:1,27:1,32:1,35:2,36:1,39:2,40:3,44:1,48:2,56:1,59:1,61:1,64:2,70:1,81:1,95:2,99:1,103:1,110:2,115:1,125:2,127:1,132:2,143:1,145:1,150:1,157:5,159:1,173:2,191:2,196:1,207:1,225:1,232:1,255:2,269:1,292:4,335:1,340:1,368:5,416:2,423:1,452:2,466:1,472:2,481:1,487:1,545:1,553:1,610:2,686:2,1018:1,1062:1,1146:2,1203:1,1217:1,1535:1,1610:1,1888:1,2947:1,4138:1,4271:1
27 7:2,10:2,47:3,102:2,112:2,114:1,117:1,151:6,179:2,183:1,288:1,298:6,309:2,314:1,1014:1,1140:1,1176:1,1494:1,1546:1,1696:1,1789:1,2333:3,2464:1,2535:1,2652:1,4016:1,4417:1
63 1:6,2:5,3:2,4:1,6:1,8:5,9:3,10:1,11:1,16:3,17:1,20:1,22:1,29:4,31:2,33:2,34:1,36:3,40:1,44:11,49:23,64:1,66:1,78:1,83:1,105:1,106:1,113:2,116:1,120:4,127:1,136:1,152:1,156:1,185:10,215:1,220:1,224:1,227:2,234:1,241:2,269:2,366:23,368:1,376:1,535:2,647:1,667:1,716:2,721:1,743:1,767:1,881:2,1001:1,1007:1,1008:1,1221:1,1637:1,1756:1,2377:1,2608:1,2858:1,2980:1
8 10:2,97:8,405:9,966:3,1426:2,2737:2,3728:2,4221:4
11 1:1,4:2,16:1,128:1,253:5,482:2,1113:1,1789:1,3061:1,4209:2,4395:9
3 4:1,11:1,909:1
96 1:8,2:9,3:5,4:6,5:5,6:1,8:5,9:1,11:2,13:2,14:1,15:5,17:1,18:1,19:2,20:1,26:1,28:2,31:1,34:1,35:5,36:1,39:2,48:2,49:3,50:4,52:1,54:6,56:1,59:1,61:1,65:1,66:1,78:1,82:1,85:2,87:1,94:1,97:1,99:1,120:1,124:1,125:2,137:2,148:2,149:1,150:1,153:2,160:3,191:1,194:1,202:2,203:1,216:1,217:1,219:1,223:1,227:1,263:1,277:4,295:1,300:1,307:1,355:1,360:1,371:1,374:3,375:1,454:1,459:1,515:1,546:1,591:3,603:2,633:1,679:1,796:1,845:1,910:1,1004:1,1075:1,1146:1,1222:1,1393:1,1535:1,1799:1,1825:2,1906:1,1944:1,2437:1,2517:1,2662:1,2905:1,3260:1,3544:1,3679:1
62 1:15,3:17,4:8,5:5,6:1,7:7,9:3,10:3,11:3,14:4,15:1,20:5,21:2,22:3,23:3,25:1,27:3,30:1,31:8,34:2,37:1,41:3,58:1,61:1,62:2,63:1,66:1,68:3,70:3,79:1,83:1,97:3,119:3,121:3,122:1,127:1,129:1,147:3,157:1,162:3,180:1,194:1,211:1,214:1,232:1,251:1,258:1,341:1,349:1,375:1,377:3,459:1,480:3,512:1,513:1,618:3,682:3,854:3,1107:1,1169:1,2025:1,4082:3
24 7:1,17:1,90:2,117:2,206:1,243:5,482:3,897:9,931:2,1051:1,1590:3,1798:4,1845:1,2476:2,2553:5,2776:1,2813:2,2820:1,3060:1,3456:3,3938:2,4153:8,4220:3,4381:4
71 6:6,7:9,24:11,38:10,42:7,46:3,47:1,77:4,90:3,102:2,104:7,112:1,114:1,117:2,158:1,170:1,174:9,179:3,208:4,209:3,236:1,246:2,317:2,321:1,387:2,391:2,401:1,411:4,498:2,505:1,507:1,530:2,598:1,652:2,657:2,715:1,741:2,744:2,795:1,800:1,835:2,849:1,872:1,884:2,1003:1,1033:1,1194:1,1278:2,1288:2,1320:2,1340:1,1470:1,1589:1,2028:1,2188:1,2281:1,2404:2,2768:1,2842:2,2907:1,2922:2,3042:2,3294:2,3417:1,3674:1,3880:1,4186:2,4343:1,4380:1,4626:1,4863:1
47 1:29,2:2,3:28,4:19,5:24,7:1,9:2,10:1,12:1,15:2,16:3,17:1,18:24,20:26,22:3,26:3,28:3,32:1,33:3,35:1,36:1,39:1,44:1,46:1,66:1,74:19,82:18,92:1,98:1,99:1,100:1,127:2,142:3,166:1,169:1,185:18,188:1,204:1,233:1,238:2,249:3,364:1,576:1,1068:12,1854:2,2401:1,3385:12
163 1:23,2:21,3:1,4:4,5:23,6:8,7:9,8:1,9:1,10:9,11:6,12:4,13:3,14:3,15:1,17:1,18:1,19:1,20:4,21:6,23:5,24:4,25:15,26:3,28:14,30:1,33:2,35:1,36:2,37:2,40:2,41:3,43:1,45:65,48:7,49:5,55:3,56:2,58:2,60:2,61:1,63:1,66:2,67:1,72:1,74:16,83:1,84:1,85:1,88:1,95:8,99:1,100:1,103:3,106:3,109:1,119:2,130:1,131:1,133:1,138:2,139:1,152:1,164:6,167:1,175:1,185:1,186:1,194:1,195:1,200:3,206:1,207:1,211:1,212:1,215:1,216:1,217:1,231:2,233:1,237:1,241:2,244:1,254:1,261:1,265:1,270:1,271:2,301:2,347:6,355:2,364:1,368:1,369:1,378:1,415:1,433:47,450:1,456:2,485:1,527:1,546:1,555:1,595:1,599:1,613:1,629:1,633:1,636:1,637:1,642:1,666:1,680:1,700:1,711:1,749:1,788:1,790:2,809:1,813:12,816:2,856:8,876:2,880:1,910:1,914:1,916:1,933:1,935:1,942:1,946:1,957:1,968:1,1059:1,1130:1,1389:1,1419:1,1426:1,1513:5,1625:4,1640:8,1688:1,1693:1,1698:1,1702:3,1722:1,1812:1,2010:1,2247:1,2252:1,2622:1,2833:1,2898:1,3031:1,3093:1,3332:1,3393:1,3410:1,3429:1,3749:1,3967:1,4268:1,4362:1
60 1:7,2:4,3:6,4:6,5:6,6:18,8:4,9:6,12:7,14:2,15:5,16:3,18:2,23:5,24:2,25:3,28:3,30:3,36:1,37:1,44:1,45:1,46:1,48:1,53:2,54:1,56:6,59:1,67:1,71:1,80:2,83:1,84:1,111:1,123:3,129:18,134:2,161:2,165:2,184:2,197:1,229:4,230:5,280:2,333:1,336:1,346:18,363:4,509:1,531:1,681:1,739:4,856:4,912:1,936:1,1407:1,1519:1,1998:1,2640:2,4498:2
64 6:1,17:9,42:3,47:4,77:2,114:4,117:5,122:2,177:8,179:3,181:2,243:6,273:4,296:1,383:2,397:1,401:5,405:1,408:2,418:1,429:2,598:1,606:2,639:1,664:1,675:2,691:2,744:1,895:2,923:1,931:2,974:1,1030:2,1079:1,1128:1,1237:2,1338:2,1479:1,1509:1,1608:1,1932:2,2008:2,2040:1,2475:1,2525:1,2533:2,2583:1,2702:2,2934:1,3017:2,3036:1,3170:2,3197:2,3321:2,3513:1,3691:1,3739:1,4217:1,4454:1,4716:1,4750:1,4791:1,4902:1,4931:1
66 1:16,2:4,3:7,4:1,5:4,6:9,7:1,13:2,14:2,15:2,17:2,18:2,20:9,24:3,25:5,29:1,35:4,48:1,49:1,56:1,58:10,61:1,65:2,66:2,74:4,75:1,81:3,84:1,86:2,91:1,93:2,96:8,107:1,135:1,136:1,154:2,157:4,163:2,165:1,172:1,173:1,186:2,193:1,215:1,220:1,232:1,248:1,250:2,257:1,338:1,339:1,354:1,375:1,396:4,512:1,561:1,583:1,594:1,639:1,883:1,990:1,1154:1,1186:1,1496:1,1944:1,3168:1
80 2:11,3:20,4:1,5:9,6:5,8:5,9:1,10:2,12:6,13:3,14:2,16:1,17:8,18:3,22:1,23:1,27:1,28:7,31:4,32:7,34:3,43:2,49:1,50:1,51:2,60:8,61:3,63:1,64:1,69:2,70:1,72:1,73:2,88:2,94:1,101:1,111:1,124:3,126:11,127:1,131:1,135:1,147:1,153:6,154:2,161:1,163:1,169:1,173:6,201:6,202:1,228:1,231:1,258:1,260:1,264:1,322:1,326:2,335:1,355:6,367:1,427:1,492:1,554:1,784:1,869:1,1012:1,1062:1,1127:2,1304:1,1472:1,1626:1,1827:3,2466:2,2496:3,2532:1,2796:1,3073:1,3130:1,3410:1
85 10:4,13:1,20:1,28:7,54:1,97:4,102:3,123:2,181:2,189:7,198:1,218:7,286:2,352:1,361:2,365:5,385:8,400:1,442:1,463:1,476:1,480:3,550:2,559:7,579:3,586:7,600:7,650:1,653:2,671:1,695:1,706:2,734:3,740:2,807:2,834:4,839:4,920:1,995:1,1025:2,1039:1,1082:1,1084:2,1088:1,1122:1,1187:1,1229:1,1232:1,1240:3,1258:1,1284:2,1378:1,1423:1,1514:1,1583:1,1587:1,1649:1,1663:1,1828:1,1903:6,2052:1,2170:1,2259:3,2365:1,2663:1,2665:1,2795:1,2846:2,3156:1,3161:1,3169:1,3253:1,3549:1,3686:1,3712:1,3790:1,3811:3,4098:1,4115:1,4256:1,4489:1,4670:1,4683:1,4768:1,4921:1
108 1:30,2:14,3:1,4:1,5:15,6:4,7:1,8:2,9:5,10:4,11:12,12:1,13:7,15:2,16:1,18:3,20:4,21:3,22:4,23:2,25:5,26:8,27:3,28:1,29:6,31:2,32:7,36:2,37:1,43:2,46:2,49:1,54:6,55:1,58:3,60:1,61:3,71:6,75:4,78:1,79:1,84:1,92:2,95:1,106:1,110:2,111:1,121:1,133:1,134:1,143:1,144:1,146:3,148:3,155:2,157:1,167:1,184:1,185:1,188:6,190:3,205:1,227:3,235:1,238:1,241:1,244:5,270:4,276:1,279:1,311:1,324:2,325:6,331:4,394:1,407:1,413:1,446:1,468:1,536:1,551:1,575:1,610:1,624:1,738:1,755:3,770:1,809:1,837:1,925:1,962:1,998:2,1004:1,1094:5,1161:1,1266:1,1287:1,1313:1,1354:1,1459:1,1550:1,1716:1,1867:1,2121:1,2228:1,2231:1,2315:1,2554:1
39 1:7,2:1,3:11,5:1,6:1,7:1,8:1,9:3,11:2,12:1,13:6,16:1,21:1,26:5,27:2,29:1,44:2,58:1,70:2,75:1,85:3,105:3,116:2,119:6,135:4,146:2,200:2,219:2,220:2,264:1,274:6,335:1,354:2,500:1,568:1,646:1,759:1,1147:4,1512:1
78 1:3,2:3,3:5,4:3,7:6,8:5,9:1,10:3,12:3,13:2,14:1,15:8,16:3,17:2,18:1,20:3,21:2,24:1,26:1,27:9,28:2,29:1,30:1,31:1,35:1,36:1,41:1,44:1,48:1,56:1,66:1,67:1,69:2,72:1,73:3,82:2,83:1,87:1,92:1,95:1,103:1,109:1,111:1,115:1,127:3,129:1,136:2,154:1,157:2,166:1,168:2,187:1,213:1,221:6,231:1,262:2,275:1,280:1,345:1,350:1,355:1,393:1,402:1,416:1,424:1,454:1,573:1,667:6,670:1,731:1,742:6,1009:22,1026:1,1145:1,2103:1,2379:1,2581:1,4073:1
123 1:7,2:10,3:5,4:12,5:11,6:13,8:13,9:1,10:6,11:1,12:6,13:2,14:6,15:5,16:4,17:2,18:2,19:1,20:2,21:2,22:3,23:1,25:1,26:5,27:2,28:5,30:2,31:1,33:6,34:6,40:1,41:2,43:5,44:8,45:5,50:2,51:2,52:3,53:1,55:1,62:1,63:1,69:2,76:8,82:1,85:1,86:1,88:1,89:1,96:2,98:1,103:1,106:3,109:2,110:1,120:3,123:1,133:2,134:1,135:2,137:4,138:2,140:2,141:5,143:1,154:1,167:3,186:1,191:2,195:1,203:1,207:1,215:2,221:1,241:2,318:2,320:2,327:1,369:1,370:1,377:2,379:1,395:2,414:1,425:2,461:2,477:2,489:2,492:2,509:1,538:2,539:2,568:1,608:1,612:2,633:1,721:1,738:4,747:1,752:1,813:6,856:1,872:2,935:1,951:2,1095:1,1106:1,1259:2,1575:2,1651:1,2021:1,2211:2,2399:2,2898:2,3010:2,3111:2,3575:1,3584:33,4040:1,4290:1,4399:2,4807:5,4861:1
238 1:22,2:22,3:27,4:9,5:12,6:14,7:5,8:9,9:8,10:5,11:6,12:4,13:4,14:10,15:9,16:3,17:6,18:1,19:4,20:3,21:2,22:1,23:1,24:3,25:1,26:3,27:3,28:3,29:4,30:3,31:3,32:4,34:2,36:3,37:3,39:3,40:4,41:4,44:1,45:1,48:1,50:4,53:2,54:2,56:3,57:2,58:2,60:1,62:7,63:1,64:1,66:1,67:2,68:1,69:3,70:1,72:3,73:5,78:1,79:1,80:3,88:1,89:1,92:1,98:1,101:2,103:4,105:1,106:3,108:1,110:2,116:1,118:1,120:1,121:1,123:1,124:3,130:1,136:1,137:1,138:5,139:2,143:1,144:1,145:1,146:1,149:1,153:1,159:1,167:1,174:7,178:1,182:2,184:2,185:2,187:1,197:1,212:1,213:1,217:1,221:1,223:2,227:2,230:1,239:1,242:1,244:2,248:2,251:1,258:1,300:1,324:4,340:3,346:6,348:1,353:1,357:1,358:1,360:1,363:1,370:1,374:1,375:1,377:1,395:1,409:1,431:1,438:2,439:2,453:2,456:1,464:1,471:1,472:1,480:1,492:1,521:1,524:7,528:1,543:1,548:1,549:1,555:1,565:1,576:1,590:1,593:1,601:1,611:1,612:1,618:1,633:1,635:1,639:1,646:1,656:1,666:1,717:1,720:1,763:1,769:1,788:1,793:1,794:4,813:1,824:1,886:1,905:1,916:1,927:1,935:1,948:3,970:1,971:1,993:1,1015:1,1038:1,1049:1,1073:1,1094:1,1131:1,1137:1,1144:1,1145:1,1151:2,1166:1,1181:1,1209:1,1303:1,1324:1,1337:1,1389:1,1390:1,1392:1,1415:1,1417:1,1420:1,1445:1,1496:1,1508:1,1518:1,1569:1,1612:1,1625:1,1670:1,1676:1,1680:1,1688:1,1753:2,1794:1,1827:1,1869:1,1912:1,1933:1,1957:1,1989:1,2058:3,2120:1,2133:2,2174:1,2528:1,2593:1,2628:1,2750:1,2853:2,3105:1,3209:1,3340:1,3367:1,3387:1,3466:1,3675:1,3690:1,3885:1,3926:1,4045:2,4482:1,4831:1
